rw        r         Tu        Hl        Tl        Hu        L         Kw        y         
0.196156  391.764   89317.7   718.814   93.4049   878.516   1120.4    12022.9   203.731   
0.18857   219.71    95912.2   802.427   91.2072   946.509   1121.26   10869     153.967   
0.197144  232.638   89272.6   759.173   99.8655   915.176   1120.28   11834.5   198.335   
0.196719  1152.75   97641.4   723.769   78.4636   906.16    1120.59   10749.4   208.427   
0.197696  1251.46   100874    717.328   92.5404   915.841   1120.12   9786.11   209.563   
0.197484  754.821   83671.8   702.173   91.8567   899.809   1120.4    10289.7   218.863   
0.196495  536.577   80397     702.573   92.3054   830.357   1120.63   10184.6   138.778   
0.193257  135.33    103820    790.653   94.6802   970.03    1120.22   12273     227.366   
0.192181  1125.94   94998     735.283   90.8324   843.313   1120.63   12728     139.57    
0.198549  147.027   80898.6   787.66    81.6553   946.128   1120.11   10082.2   174.149   
0.172327  3.44233   82232.9   773.886   79.533    876.175   1120.66   10957.4   92.7995   
0.187512  367.547   89495.6   778.904   105.417   886.212   1120.55   9635.7    100.831   
0.188478  6.40277   86825.5   806.232   84.5698   912.001   1120.1    11000.3   115.087   
0.188242  47.2222   101516    781.962   97.2187   955.728   1120.3    11963.1   204.365   
0.188135  73.1942   90552.1   782.204   84.9884   901.956   1120.83   9764.86   114.767   
0.193421  83.7229   88188.2   762.436   91.2801   875.148   1120.55   12957.2   151.008   
0.193682  526.049   95472.8   786.941   88.4363   938.548   1120.02   10824.5   169.918   
0.19699   303.543   93886.1   740.791   91.0449   878.809   1120.48   10370.5   153.504   
0.196537  7.80896   97262.8   766.791   98.1232   921.868   1120.32   11708.1   195.186   
0.190819  327.26    121984    806.997   98.6118   967.419   1120.3    9508.21   153.951   
0.197369  546.101   87749.8   744.427   88.2895   935.477   1121.22   11664.7   238.894   
0.188896  214.342   92972.7   757.787   87.4993   879.552   1120.87   10484.4   125.984   
0.197447  673.941   97231.8   723.415   96.0908   828.075   1120.32   10028.6   113.072   
0.199845  301.792   90181.1   810.385   93.9585   917.858   1120.17   10845.1   128.613   
0.193974  879.723   84019.5   801.588   77.0342   1001.26   1120.34   11384     234.919   
0.192624  8868.96   100582    708.636   102.685   894.157   1120.16   9903.52   187.967   
0.18357   486.592   90998     794.141   93.7272   966.304   1120.27   12438.9   199.235   
0.198341  396.978   95616.1   759.853   90.2593   906.205   1120.05   11010.7   174.956   
0.18133   100.461   85295.5   738.731   84.0492   927.465   1120.54   12137.4   208.381   
0.191837  111.428   92064.7   705.034   85.7918   862.731   1120.46   11211.6   179.977   
0.178188  43.9144   101860    789.013   92.5246   930.971   1120.05   11680.6   146.227   
0.179983  751.481   91877.4   703.59    77.065    859.301   1120.81   10011.3   139.361   
0.183056  19.7288   93662.2   741.048   83.8641   841.084   1120.88   9759.42   90.9528   
0.189582  150.441   86709.8   710.857   92.4737   904.396   1120.25   10768.2   207.468   
0.195656  30.5188   90840.5   706.63    94.2728   894.511   1120.28   12345.3   246.212   
0.193687  64.7124   75995     735.936   100.621   920.61    1120.03   12300.9   236.221   
0.195208  17507.1   80667     708.367   89.4825   903.807   1120.37   11352     231.368   
0.197828  12.0895   84722.4   808.496   93.862    931.575   1120.8    12079.7   161.599   
0.188236  142.285   87920.1   757.974   91.9444   914.104   1120.51   11803.4   180.646   
0.188286  2.76687   79049.6   780.198   76.2649   944.702   1120.44   10323.3   167.84    
0.197397  129.811   98344.1   817.701   90.9974   922.789   1120.48   9606.86   108.997   
0.17568   388.959   81488.4   773.068   78.327    901.09    1120.69   11991.3   130.694   
0.194836  0.71153   93027.7   754.889   85.1844   914.781   1120.31   11290.1   191.608   
0.183831  10740.8   84507.8   704.783   93.2983   873.621   1120.41   9994.75   157.113   
0.188981  7.0545    89820.3   719.512   86.4062   824.71    1120.92   11414.6   119.284   
0.187575  702.224   91202     807.848   90.0018   1002.48   1120.11   10856.8   205.32    
0.187204  41.2877   78510.7   717.523   78.2252   886.816   1120.24   11156.6   183.415   
0.197182  27.1443   80743.3   800.07    81.3066   940.709   1120.44   9507.23   144.323   
0.188681  69.636    104179    748.462   98.9819   857.374   1120.63   10510.5   113.118   
0.175921  565.827   67351.4   756.598   79.4483   902.653   1120.07   10138.3   126.728   
0.185609  592.175   92870.4   720.745   99.1543   885.493   1120.74   10789.7   169.373   
0.195668  1122.44   89328.3   791.985   94.6448   968.239   1120.42   11166.1   207.649   
0.186052  370.772   92594.6   813.121   93.4001   1003.59   1120.18   12561.9   228.67    
0.197868  601.54    91452.3   727.182   92.8911   921.268   1120.16   12351.6   258.41    
0.198016  1463.41   72673.6   729.031   88.7152   885.562   1120.24   12609.3   212.325   
0.196488  78.1695   94915.5   817.354   80.2812   997.609   1120.11   11217.9   215.843   
0.188957  419.671   93618.4   735.023   83.7065   886.047   1120.2    12391.1   184.037   
0.182038  1.60258   72349.2   787.928   78.3185   925.18    1120.25   9897.57   125.731   
0.19644   8196.86   81477.5   708.794   80.5279   831.969   1120.24   11880.7   154.193   
0.193728  289.641   98945.3   795.97    101.202   960.128   1120.59   11149.6   190.014   
0.18475   86.5006   89868.1   749.105   84.3818   923.376   1120.24   11175.5   184.136   
0.193675  61.2017   90259.6   803.177   85.9886   914.362   1120.65   9874.32   114.183   
0.190707  1474.18   92205.8   740.995   91.8994   869.844   1120.36   10190.3   131.78    
0.196691  376.519   86794.4   806.81    97.1664   993.672   1120.47   11130.9   222.291   
0.19385   21.5715   81272.5   771.488   84.4878   878.869   1120.05   12504.6   139.89    
0.186203  22.7313   90155.4   740.826   108.884   907.168   1120.24   10490.5   168.464   
0.191121  229.287   94879.5   812.655   88.4024   933.467   1120.03   10412.4   127.151   
0.199133  16.7343   89340.3   768.425   74.7212   952.013   1121.24   9592.16   193.71    
0.184181  36.4183   92617.3   775.335   86.2465   906.652   1120.48   12499.5   154.325   
0.184239  110.406   95890.5   774.297   93.7771   922.849   1120.26   11339.4   158.489   
0.194803  226.6     89669.1   781.689   66.3884   901.214   1120.04   11806.9   147.081   
0.193609  1698.68   78165.4   700.373   79.7125   813.172   1120.35   11234.1   130.403   
0.192428  94.6858   93005     770.973   82.6337   902.494   1120.02   10515.3   141.79    
0.194495  1850.57   92660.3   767.641   90.7571   870.342   1120.5    12720.1   135.611   
0.181512  1450.75   82347.6   806.425   82.555    938.173   1120.92   10107.8   121.008   
0.191668  48.2595   102545    793.727   81.2268   991.463   1120.07   12766.8   256.46    
0.195716  2678.86   73606.2   809.438   91.2312   914.597   1120.23   10801.9   119.711   
0.198778  64.6556   92015.3   748.919   98.8772   911.464   1120.22   10053.5   179.218   
0.179896  50.892    92113.4   738.127   85.0044   851.341   1120.79   10216.7   103.906   
0.180871  309.236   85445.8   801.323   86.1717   967.453   1120.25   12988.3   194.767   
0.190775  197.211   98462.3   792.462   92.4712   947.919   1120      11356.6   177.766   
0.199201  890.758   87077     788.359   89.3165   969.856   1120.36   9656.62   191.923   
0.180855  6.37242   76078.5   747.175   91.6844   893.612   1120.01   12509.7   166.881   
0.191147  53.5473   99627.1   725.879   91.0102   910.252   1120.15   11012.3   205.77    
0.192587  7047.05   87296.2   729.198   70.773    851.69    1120.22   10671.6   132.491   
0.189029  3.54555   73094.3   789.299   66.1013   924.068   1120.15   10513.1   140.939   
0.195208  1056.5    112740    784.762   87.6504   941.718   1120.72   11768.2   193.505   
0.192693  178.216   90600.4   750.6     87.9804   936.342   1120.05   10611     202.497   
0.193851  5.25066   85732.6   773.016   100.533   967.196   1120.17   10926.5   222.27    
0.190471  231.064   64509.9   744.848   98.0693   879.178   1120.51   11966.6   161.242   
0.194928  6.17862   99464.8   812.017   62.5458   956.785   1120.62   12964.9   197.531   
0.199907  727.716   85344.8   786.827   88.8442   949.834   1120.02   9980.64   179.414   
0.19422   119.004   84154.3   773.889   97.198    933.472   1120.17   11829.5   197.12    
0.187804  1196.69   98812.6   730.312   100.202   866.465   1120.24   10724.6   142.328   
0.186032  180.625   86593     744.037   87.8428   937.125   1120.32   12816.5   236.492   
0.184896  579.201   88018.4   703.014   84.5728   836.392   1120.75   10333.9   130.128   
0.183144  39.7693   96036.7   812.432   95.9143   935.656   1120.02   9790.45   112.577   
0.174507  92.611    99718.5   713.339   95.1694   890.764   1120.24   11739.1   176.021   
0.194055  2.79493   70796.4   763.596   84.3623   878.898   1120.23   10646.5   128.91    
0.19472   87.5216   94411.8   816.085   103.272   1008.81   1121.11   10706     216.894   
0.19228   1022.98   89162     771.194   92.927    950.849   1120.26   12274.9   224.441   
0.192053  338.313   94777.9   811.727   97.1147   1002.21   1120.01   11802.8   229.173   
0.176806  2958.54   82546.1   736.703   76.7192   900.234   1120.27   9773.56   137.728   
0.195428  233.633   82107     714.848   84.4728   866.649   1120.43   12772     203.893   
0.193533  924.42    91927.3   740.182   93.1589   893.498   1120.98   11898.3   188.083   
0.186041  19094.1   76161.3   753.298   92.6688   862.856   1120.01   12879.2   133.67    
0.181467  493.682   96397.4   759.415   87.6747   917.435   1120.4    10764     154.844   
0.184938  186.424   86591.8   756.725   85.6659   895.077   1120.42   10405.3   136.309   
0.186887  26.0968   92576.7   748.995   85.6763   898.149   1120.54   12646.3   182.626   
0.191865  47.2778   95869     710.498   111.013   902.934   1120.44   12375.9   243.362   
0.19901   1043.47   81704.2   772.198   92.4612   917.186   1120.14   10413.3   164.89    
0.193533  608.66    82617.6   727.718   108.961   849.545   1120.2    9963.39   125.947   
0.194371  335.615   87433.9   796.999   89.2682   987.674   1120.16   12138     241.101   
0.187594  7.2065    80673.5   798.322   84.4496   984.716   1120.4    12110.2   220.923   
0.199352  184.927   86661.5   734.945   83.2209   912.29    1120.82   9918.72   193.15    
0.195723  272.785   99981.4   721.809   97.3216   907.371   1120.27   10345     203.539   
0.19822   176.203   78838.3   780.662   98.244    945.936   1120.42   9739.2    175.264   
0.194458  854.48    85742.1   767.764   90.1376   961.575   1120.28   11375.8   229.688   
0.195061  1516.04   86588.6   750.611   96.6646   883.278   1120.29   10955.6   152.451   
0.195998  946.953   91679     807.279   100.904   918.027   1120.3    10503.1   123.435   
0.180985  818.877   83430.9   702.724   102.552   868.692   1120.04   10512.2   158.296   
0.192163  146.474   84146.2   766.692   95.4034   961.149   1120.17   12018.1   238.736   
0.199004  282.429   87322.4   799.925   90.0252   940.856   1120.31   10405.8   160.477   
0.192634  218.15    99796.5   781.815   92.09     895.325   1120.7    12884.9   149.698   
0.188698  44.6225   79498     714.224   79.8806   912.46    1120.38   11645.4   227.606   
0.180245  4813.39   97934.7   729.047   94.4226   852.027   1120.15   10368.7   114.331   
0.195203  49.8863   64589.7   750.65    79.8776   885.823   1120.49   9669.9    138.068   
0.190092  545.573   73271.5   815.993   63.8895   980.898   1120.08   11449.2   187.046   
0.177643  85.2809   89392.7   802.121   99.6036   999.246   1120.01   11553.2   199.574   
0.194592  308.96    80303.3   733.006   79.6179   871.772   1120.19   11220.9   162.499   
0.187668  413.465   85748.5   717.389   98.6511   822.755   1120.25   10231.6   105.157   
0.199481  59.8478   93336.7   730.884   96.7549   902.688   1120.59   9731.09   184.627   
0.198187  415.125   83133.7   796.935   91.3476   961.306   1120.26   11348.7   202.104   
0.184436  14.7243   86432     809.845   86.3185   948.534   1120.55   10218.8   134.104   
0.194718  166.406   74261.1   773.663   91.6156   901.81    1120.27   9776.22   131.598   
0.189374  13.3311   85587.4   801.494   102.224   901.956   1120.49   9833.48   98.6858   
0.197371  59.6337   102564    722.749   105.705   920.648   1120.48   10957.7   234.435   
0.194726  1704.75   86031.3   815.905   86.1093   991.164   1120.65   10216.3   186.919   
0.192149  1162.77   85171.8   773.161   76.9378   898.71    1120.16   12391.4   157.453   
0.193687  904.945   101361    732.638   96.3847   892.415   1120.22   10877.9   179.978   
0.181216  146.258   97776.2   809.719   95.4445   1008.8    1120.08   10421.8   189.074   
0.188235  192.342   92029.6   717.113   99.11     868.57    1120.18   12161.3   180.602   
0.185295  1016.08   82847.7   817.693   88.968    941.243   1120.46   12986.1   151.534   
0.196768  23.4791   105898    701.238   97.5429   866.401   1120.43   9778.51   173.889   
0.181426  117.992   86235.2   817.81    92.8748   1004.85   1120.72   11863.2   202.267   
0.199124  888.727   86927.5   785.968   93.1948   912.497   1120.06   9784.93   135.571   
0.197699  1668.68   89044.8   781.859   93.0652   939.82    1120.87   10840.5   184.202   
0.194351  60.5622   75861.7   733.288   67.1478   922.207   1120.05   10726.1   211.413   
0.194012  6.86243   88827.4   782.011   81.7865   938.703   1120.92   11643.7   190.846   
0.177105  33126.1   99277.7   714.068   107.833   865.338   1120.53   12783.4   166.694   
0.190919  4649.69   95276.2   742.186   103.513   891.113   1120.5    9608.96   144.048   
0.173689  11.4588   87568.9   744.245   88.1716   938.991   1120.17   11857.8   193.91    
0.1965    583.954   92352.7   782.142   87.1138   915.279   1120.76   11656.4   164.925   
0.197639  1180.17   67339.5   744.42    81.8727   924.442   1120.21   10412.3   201.451   
0.188628  0.846526  83703.6   758.917   85.3163   930.014   1120.14   9633.14   164.034   
0.196802  105.747   93106.8   785.24    85.8286   940.638   1120.38   11137.9   185.354   
0.195188  186.808   89213.5   708.907   91.6211   843.179   1120.11   12973.8   183.114   
0.198701  158.454   96824.4   746.922   105.172   943.331   1120.39   11725.4   251.651   
0.199127  732.767   93577.1   778.188   97.5262   951.493   1120.23   10523.4   199.667   
0.192818  102.606   80883     744.388   70.0581   909.641   1120      10145.1   172.236   
0.197985  140.119   102607    788.404   103.105   974.378   1120.15   12070.1   243.501   
0.184971  10325.9   72597.5   788.542   99.2291   942.7     1120.56   10140.8   147.436   
0.19463   17.5807   102591    750.138   90.25     850.942   1120.26   12205.5   129.37    
0.182643  191.986   99154.6   738.543   104.321   856.951   1120.5    11263.1   123.352   
0.193437  166.492   95133.7   756.643   89.0963   903.677   1120.08   12510.3   190.035   
0.192433  487.123   84350.9   742.599   79.9002   881.952   1120.45   11032.7   156.822   
0.195362  2.38487   107418    759.22    107.505   859.669   1121.24   12690.8   135.641   
0.194619  6.98713   78199.1   784.414   80.1216   909.642   1120.07   12139.8   160.035   
0.199635  210.86    90309.4   809.1     88.1652   990.481   1120.01   11694     233.278   
0.19997   75.7866   76899.5   715.035   60.6561   818.495   1120.14   9874.42   112.631   
0.187788  1489.78   87636.9   804.415   91.0876   957.757   1120.03   10419     155.514   
0.189185  741.616   105141    740.283   96.7752   904.149   1120.06   10823.2   175.447   
0.1963    51.3279   90733.1   765.845   98.1057   920.215   1120.03   11553.2   190.613   
0.198035  983.345   95268.9   718.902   82.6297   905.862   1120.27   10073.2   203.425   
0.191356  6.72044   81341.1   729.373   87.3883   871.034   1120.02   9774.47   141.297   
0.198651  19.9417   78397.7   749.928   96.7547   937.859   1120.03   12520.7   257.744   
0.195707  3006.24   89992.9   735.62    99.4633   878.184   1120.04   10225.3   153.995   
0.184853  1442.14   91977.9   804.368   91.4633   968.808   1120.69   11656     180.456   
0.193703  637.838   72874.1   773.656   85.6137   942.358   1120.8    11956.7   208.194   
0.186695  16.0126   92611.7   774.858   96.8544   927.282   1120.54   10857.1   160.469   
0.190075  4198.68   96332.4   728.889   92.5408   879.87    1120.05   10545.5   158.428   
0.193811  15.2869   93723.7   797.062   81.2357   967.406   1120.13   11362.4   201.839   
0.199783  1438.89   91876.9   774.063   99.4011   944.193   1120.76   10456.9   195.776   
0.194264  1205.33   82381.5   771.867   78.3139   932.069   1120.02   11328.7   188.105   
0.193006  979.092   84912.7   733.134   83.6085   896.572   1120.36   10808     181.189   
0.196469  155.366   88897.3   741.757   94.8734   920.289   1120.42   9783.71   186.834   
0.184615  29141.1   92251.2   735.598   78.7664   922.049   1120.04   11004.5   191.279   
0.19617   2070.08   75093.5   726.19    77.6783   899.63    1120.2    10373.6   190.133   
0.192525  67.3778   90938.3   717.522   71.4385   893.539   1120.1    11891.3   214.139   
0.195063  66.8761   92694.7   755.495   89.7326   954.083   1120.18   11280.2   236.1     
0.192241  534.68    79127     802.435   86.3533   929.779   1120.9    12841.1   166.144   
0.197197  148.402   72672.2   725.376   95.2294   833.643   1120.34   9617.02   112.232   
0.196406  915.576   98693.1   760.965   103.709   918.611   1120.16   10578.6   177.782   
0.198918  152.567   98343.2   760.403   100.909   912.39    1120.74   9725.7    162.119   
0.199244  282.861   89323     799.914   89.9208   956.159   1120.03   12808.4   218.827   
0.196992  2928.19   87667     812.252   109.559   1004.94   1120.06   12310.7   253.447   
0.195913  62.1357   86413.3   747.419   89.0935   873.565   1120.75   9790.4    131.448   
0.193184  363.335   89749.7   738.874   91.3206   894.869   1120.59   10646.4   171.255   
0.194896  37.4228   90915.5   794.754   97.3315   938.166   1120.33   10255.8   155.204   
0.196658  447.181   85183.7   702.881   102.766   849.252   1120.3    10505.6   164.522   
0.190709  23.1481   82926.3   796.619   82.8707   967.442   1120.24   11984.9   206.485   
0.174973  5.19315   92508.8   755.658   83.2057   873.775   1120.53   11362.3   114.475   
0.188467  1.57536   95656.1   805.397   90.9187   988.686   1120.42   11312.2   205.639   
0.194638  2416.36   86724.9   729.063   95.9977   922.694   1120.14   12121     244.448   
0.197004  251.54    95536.3   735.033   99.4326   882.459   1120.15   11189.5   177.09    
0.193052  23.1873   77099.9   749.58    83.0364   925.762   1121.08   11491.7   209.143   
0.191085  450.042   91656.8   761.429   81.8672   948.227   1120.34   11240.3   211.309   
0.190675  72.7064   86763.8   752.158   80.8817   864.237   1120.26   9808.56   110.789   
0.188736  359.019   87606.6   798.313   82.1136   905.827   1120.05   12029.7   126.987   
0.189426  101.941   90099.8   720.182   82.3706   871.099   1120      12604.4   188.547   
0.188996  62.0528   79582.8   767.263   80.8259   923.494   1120.53   11380.7   175.773   
0.187248  35.2728   78074.2   700.482   82.6937   816.498   1120.34   12501.6   140.853   
0.198828  41.1645   103576    762.22    96.1791   890.336   1120.24   11765.4   165.206   
0.199785  67.8553   73423.4   810       86.3374   990.609   1120.03   9644.47   192.773   
0.172377  13.0299   84525     723.082   95.7101   913.725   1120.02   11406.2   180.003   
0.197127  29.3965   81449.1   751.511   89.7586   900.123   1121.23   12695.8   202.937   
0.186617  1703.11   83027.4   757.414   91.785    896.926   1120.53   10625.5   142.403   
0.185905  1610.26   97637.3   718.037   95.3172   849.585   1120.59   10901.3   136.757   
0.191353  534.52    81301.9   756.636   83.9021   952.86    1120.39   11928.5   235.967   
0.176885  2134.62   91885     796.534   85.5303   947.218   1120.64   12146.2   157.597   
0.19812   4026.73   77107.7   792.482   90.9509   924.987   1120.01   11588.7   165.396   
0.199838  3.82277   90429.1   736.965   91.9245   844.434   1120.24   10811.1   129.321   
0.196433  180.444   77541.3   747.203   77.8018   856.056   1120.54   12896.6   148.966   
0.196665  805.898   96931     754.784   93.3728   944.852   1120.12   10121.2   205.476   
0.186942  26.8883   81492.5   704.538   94.104    900.748   1120.72   9991.99   190.491   
0.194862  163.407   90471.4   758.487   94.6199   932.474   1120.48   12360.3   225.59    
0.198527  1804.65   97631.2   818.175   92.1879   940.402   1120.05   11223.3   148.742   
0.19263   42.3666   103543    712.973   106.043   912.94    1121.12   9984.96   205.88    
0.19661   521.046   89825.7   755.377   97.4046   908.327   1120.48   11848.1   193.207   
0.195736  42.108    92943.3   725.003   82.1383   832.622   1121.04   10809.2   123.406   
0.196659  526.955   102587    722.83    98.6686   893.207   1120.15   9884.21   180.203   
0.197601  24.5681   87103.1   808.915   83.0654   975.084   1120.25   9525.56   171.665   
0.188464  152.076   93980.5   799.254   106.119   972.479   1120.23   10611     181.166   
0.190367  1342.33   91361.3   766.746   95.0076   947.075   1120.55   9609.64   173.549   
0.195554  234.705   86625.4   725.361   88.5855   883.323   1120.51   12207.3   203.352   
0.192173  46.9283   94303.7   708.423   93.3826   843.671   1120.85   11510.3   159.36    
0.197861  757.592   84769.4   730.712   92.2169   868.369   1120.48   12209.7   181.03    
0.190879  396.279   80982.6   811.163   81.2768   913.898   1120.32   11372     117.324   
0.195715  13.6126   93756     744.499   82.8686   902.241   1120.49   12804     214.507   
0.195313  127.139   81482.1   741.263   75.4535   844.926   1120.41   9548.66   104.417   
0.194822  6.97202   93508.3   762.769   92.1299   930.204   1120.34   12712.8   224.669   
0.199349  10.4214   81138.1   725.912   91.449    859.576   1120.66   9599.4    141.897   
0.196295  309.996   98504.7   819.177   103.233   1011.6    1120.43   12225     250.395   
0.190172  217.812   79862.9   769.323   95.689    923.701   1120.06   11173.6   172.68    
0.195525  24.3016   88172.4   723.159   91.6563   911.893   1120.64   12967.1   259.271   
0.198755  4.93002   92001.7   780.99    83.5789   964.21    1120.32   10253.3   206.667   
0.195244  31.0911   91088.8   761.08    82.652    894.447   1121.3    10767.5   151.668   
0.190329  209.557   97370.1   716.119   93.6806   867.416   1120.49   9612.95   146.023   
0.191855  1927.68   91737.9   817.78    91.5313   994.118   1120.42   10677.6   190.954   
0.187205  154.094   111065    765.992   83.8097   878.264   1120.2    12800.8   139.022   
0.19598   557.549   72175.7   800.465   69.6682   966.931   1120.64   12000.8   210.163   
0.18287   74.1124   80596.5   770.512   71.8617   899.301   1120.54   10961.3   130.571   
0.189845  2910.16   84736.6   754.367   83.8393   863.934   1120.75   12091.8   130.919   
0.19324   385.664   94132.8   750.432   90.1018   901.923   1120.56   12736.8   198.448   
0.197579  4.36793   88274.8   815.341   100.933   980.865   1120.14   11700.6   210.726   
0.181417  220.508   100899    737.701   110.748   855.621   1120.08   11462.1   123.436   
0.194946  366.279   100547    757.543   108.188   871.258   1120.26   10531.1   126.059   
0.192949  32.3299   80134.3   787.531   101.291   964.802   1120.79   11938.1   218.647   
0.196217  73.0088   86054.6   786.919   75.9331   961.643   1120.15   9787.85   182.274   
0.189794  49.0971   90123.5   794.46    104.659   928.382   1120.76   9998.32   134.058   
0.192757  338.878   93280.1   762.579   89.3665   887.559   1120.65   12916.1   165.18    
0.199468  42.1405   97437.1   759.187   84.7245   948.658   1120.04   9651.76   201.898   
0.194267  22.2044   89025.1   815.784   99.9957   972.121   1120.12   12603.9   206.49    
0.192641  210.174   92441.2   777.226   109.631   937.281   1120.31   12966.9   213.057   
0.190654  23.1259   87528.7   819.021   80.577    961.028   1120.23   12057.5   172.53    
0.199468  643.113   88138.6   758.381   75.2475   956.792   1120.06   11212.9   243.075   
0.189527  1830.24   99947.6   725.231   72.8334   846.853   1120.01   10216.6   122.663   
0.197347  395.792   77887.4   729.82    76.8475   917.065   1120.08   12205.5   244.509   
0.193115  1.03367   83484.1   719.906   79.0329   845.265   1120.05   11328.9   147.962   
0.198525  25131.5   82647.4   817.616   89.5908   958.099   1120.45   10142.2   153.847   
0.195843  10.948    84748     702.12    77.1971   824.393   1120.39   10257.2   133.658   
0.183483  45.6775   110989    715.675   104.49    912.854   1120.19   11300.2   208.506   
0.198677  237.235   85569.1   809.26    96.2252   990.79    1120.49   11093.8   219.715   
0.184486  66.5588   99750     703.557   107.255   870.182   1121.59   9653.05   152.113   
0.184397  227.672   85464.8   811.546   94.369    922.3     1120.31   11253     117.322   
0.188938  87.0082   84712.1   744.698   75.4079   872.056   1120.06   11348.3   142.613   
0.197387  43.5974   93292.5   733.386   89.1997   913.081   1120.45   12454.1   241.316   
0.186824  273.774   82804.8   765.64    97.9662   963.361   1120.52   10055.2   192.309   
0.19155   2566.46   75090.6   759.355   101.802   933.209   1120.49   11991     210.596   
0.199301  140.535   90698.1   764.861   80.7793   910.488   1120.11   11212.4   179.014   
0.190359  2173.01   88487.6   708.292   75.1064   888.915   1120.05   11481.3   206.012   
0.184602  1028.54   78057.8   784.156   84.0613   952.328   1120.29   12840.7   202.306   
0.193205  545.348   90383     711.216   96.6921   874.935   1121.01   10927.8   184.398   
0.192351  432.105   103663    815.909   87.4055   919.798   1120.26   12895.5   136.438   
0.18866   1389.76   88528.2   721.895   89.1481   841.167   1120.19   11568     135.241   
0.187048  1093.75   86704     740.323   83.8418   935.337   1120.19   11340.8   213.098   
0.194304  32.8857   90097.6   747.209   106.122   881.309   1120.63   12252.2   172.178   
0.178322  31.3051   91268.5   759.786   97.8633   958.701   1121.18   11431.1   200.878   
0.19527   496.959   80706.3   797.865   86.6585   964.181   1120.09   11019.2   192.723   
0.196896  1045.13   81007.7   788.468   76.906    977.968   1120.28   12690.4   255.192   
0.19783   847.095   87132.6   731.794   97.5114   894.816   1120.38   11545.6   203.038   
0.193356  329.264   112022    764.568   102.816   881.829   1120.1    11945.7   144.794   
0.18686   586.568   94579.8   702.952   79.3752   861.592   1120.24   11760     179.342   
0.19277   30.8099   93646.6   708.614   98.0433   905.088   1120.23   9833.69   199.658   
0.196366  290.209   88977.3   796.244   83.4163   995.007   1120.27   12868     271.308   
0.197561  0.953393  74608.1   764.446   97.7112   895.404   1120.35   11680.2   166.861   
0.179977  85.8211   79347.8   743.785   79.7592   908.158   1120.05   12459     183.504   
0.177642  636.463   79403     771.45    83.5027   917.866   1120.74   10437     133.256   
0.171507  23.8079   90070.3   713.506   86.073    850.141   1120.39   11791.4   131.713   
0.199497  1454.85   96933.6   725.68    100.292   889.665   1120.28   11182.7   201.121   
0.194731  34.393    93640.3   709.18    87.2576   905.426   1120.08   9888.81   204.372   
0.194493  598.833   80519.2   805.826   90.2018   971.016   1120.04   9945.21   171.738   
0.190661  1575.34   83728.4   770.781   84.4487   880.752   1121.32   12047.9   132.178   
0.194731  1559.19   81688.7   769.581   82.9907   966.184   1120.36   11725.8   239.965   
0.194765  71.174    83277.4   801.476   79.5035   981.887   1120.37   9719.37   184.262   
0.19827   88.0551   97993.3   759.137   89.998    898.28    1120.05   12222     184.826   
0.178684  26.9955   98680.3   777.804   99.8941   968.961   1120.52   12274.2   208.202   
0.184392  34.4148   72655.7   712.388   102.884   884.908   1120.49   12796.2   208.389   
0.182204  162.298   94556.3   815.701   101.402   972.175   1120.85   10489.6   151.153   
0.187313  62.7223   85303.4   794.107   98.0107   988.651   1120.72   9919.56   188.066   
0.193733  572.542   95351.7   727.345   100.045   913.283   1120.84   10360.5   199.885   
0.197803  1004.08   93123.5   818.855   93.6129   937.773   1120.19   12131.4   155.298   
0.199499  617.069   87130.2   811.866   82.7224   947.564   1120.19   11259.9   167.293   
0.186279  24.1387   95139.4   728.095   87.226    897.176   1120.26   11490.9   187.204   
0.190746  32.105    80274.9   711.546   73.8553   897.651   1120.3    12404.8   232.292   
0.184184  361.198   97601.5   818.65    93.8172   975.755   1120.4    12162.3   179.088   
0.186726  70.5604   99311.2   741.585   102.202   915.976   1120.54   11179.2   188.666   
0.193995  764.024   89419.7   790.427   96.4319   947.029   1120.15   11952.2   194.209   
0.191651  16.8392   85896.5   816.313   78.7461   961.103   1121.15   11970     176.409   
0.198993  40.7444   86655.4   749.32    99.9796   856.146   1120.08   11830.5   138.818   
0.195863  142.358   78001.9   771.263   77.9085   963.59    1120.73   11185     227.641   
0.187891  352.442   109078    726.93    104.617   832.013   1120.05   12697.2   130.241   
0.188198  233.367   96607.1   717.013   101.341   843.957   1120.13   10248.8   127.783   
0.187361  71.2327   72948.3   802.527   101.26    982.379   1120.84   12025.5   210.476   
0.182009  1312.89   89400.9   795.586   83.5484   986.974   1120.17   11457.6   200.123   
0.187026  83.1168   97203.1   769.345   100.391   890.95    1120.07   12284.2   144.866   
0.18664   236.783   100689    795.745   93.3311   937.519   1120.59   9798.99   134.106   
0.192116  128.082   79680.2   714.887   74.6193   912.493   1120.2    9731.91   196.314   
0.199691  288.695   75819.7   721.136   91.2893   858.978   1120.14   11217.8   170.221   
0.18964   50.8075   85620.8   813.252   78.1881   933.283   1120.05   10111.8   121.025   
0.18665   254.431   76749.1   777.188   89.3794   939.237   1120.84   12746.8   198.523   
0.180841  9.71364   76984.4   781.399   93.0789   915.591   1120.39   10593.2   129.497   
0.193123  554.579   91312     763.129   99.6066   883.833   1120.57   10555.7   131.379   
0.178913  246.877   83360.8   755.988   80.1437   917.091   1120.43   12325.3   175.428   
