rw        r         Tu        Hl        Tl        Hu        L         Kw        y         
0.141311  1945.31   94710.6   810.333   91.5498   924.042   1670.86   12230.4   51.8203   
0.154749  1052.39   80924.2   700.699   78.2475   896.124   1168.65   11527.2   143.111   
0.107489  56.8814   107872    733.721   87.5689   854.27    1224.94   11822.9   42.0648   
0.149052  64.4948   90701.6   716.569   102.351   822.346   1247.6    12933.1   76.0125   
0.171001  5.50939   97218     723.432   89.8477   873.327   1488.54   9766.72   90.0149   
0.115388  111.962   92596.3   803.831   78.5254   988.197   1656.06   11664.4   54.0951   
0.120257  337.581   90000.8   769.069   78.4174   911.988   1492.79   11005.7   47.6148   
0.135861  7.23548   77044.8   720.444   76.3819   837.776   1583.63   12272.7   52.5319   
0.120436  1182.49   80334.9   707.022   70.6694   882.908   1200.95   11804.5   78.0559   
0.196598  47.0969   88039.2   743.411   90.7344   914.168   1323.1    11200.8   173.806   
0.125858  13.8495   103510    768.421   88.6327   892.143   1568.92   10629.6   41.5945   
0.171407  1273.49   93541.7   716.535   89.6777   869.343   1192.11   10997.2   128.381   
0.140016  1.84981   92813.4   737.147   85.1518   865.572   1346.05   11992.4   70.2826   
0.176766  375.813   95141.9   812.364   97.1926   943.473   1171.19   12097.7   131.267   
0.11817   118.193   82746     810.645   78.6774   999.504   1620.73   10509.4   53.5115   
0.187103  126.718   78638.5   755.587   93.2006   867.014   1661.83   11583.1   84.6922   
0.132352  85.9271   93298.3   797.594   93.177    942.713   1146.58   10360.5   71.7667   
0.144553  1162.99   83314     767.908   96.3562   912.607   1185.12   10024.7   79.6899   
0.168338  4700.33   105825    728.792   98.8593   889.212   1144.92   10067.7   123.981   
0.178764  50.8479   82809.2   714.859   95.3657   824.562   1657.56   11245.9   74.2456   
0.175105  342.226   90008.1   747.188   95.2664   880.068   1351.12   10288.9   96.5754   
0.107008  1956.02   83037.2   790.631   90.0821   935.094   1495.4    12491.1   43.184    
0.145097  68.704    88175.9   739.38    84.7942   888.327   1419.79   12675.6   87.3541   
0.158452  27.7356   90745.7   717.915   99.5368   848.751   1655.34   12165.7   75.4832   
0.116776  52.3049   86678.3   781.882   86.3468   946.369   1678.55   11514.9   48.1818   
0.145333  1595.95   96359.9   759.331   94.9931   878.446   1180.01   11403.1   75.6242   
0.146393  299.288   109937    810.4     87.2178   948.427   1260.43   12350.1   90.2276   
0.162599  475.435   92798.7   741.164   100.96    913.017   1406.88   10828.2   108.982   
0.119339  69.5126   58134.4   706.683   95.3089   844.01    1189.01   11856.2   60.978    
0.132005  60.348    97164.8   807.691   92.9299   998.346   1485.97   12218.2   85.4139   
0.107648  3426.65   81331.3   708.298   84.5622   889.43    1453.02   11818.8   53.3278   
0.106228  38.1145   92121.5   808.033   83.9274   982.145   1229.22   12526.2   62.6464   
0.138517  15047.1   71403.1   801.509   89.1979   930.253   1500.99   12405     63.4808   
0.173256  1863.02   88932.9   758.115   90.9293   918.966   1516.6    10803.1   106.883   
0.166176  18.5282   81904.2   777.513   88.907    883.067   1483.25   10078.3   61.912    
0.155477  396.925   91952     706.22    85.8784   867.178   1389.38   10146.4   88.5504   
0.192729  52.2675   93000.7   726.707   103.581   905.641   1543.91   9918.12   133.275   
0.157444  5885.7    82317.3   712.358   80.7937   832.678   1419.01   10571.6   68.9757   
0.132749  686.677   70494.9   732.196   77.2867   839.383   1527.08   11510.2   44.4006   
0.127862  334.071   79701.2   778.375   96.0074   954.695   1344.92   10923.3   73.1536   
0.184408  87.5741   97911.9   706.264   101.857   874.938   1194.79   12808.2   191.067   
0.132136  724.733   94179.1   815.426   85.6251   983.783   1379.65   12998.6   86.2925   
0.141622  608.687   87962.8   804.43    86.0116   971.639   1247.88   11698.7   97.877    
0.11444   2271.66   83808.2   722.992   92.6901   835.804   1556.42   9909.5    29.4207   
0.178079  97.2436   96886.5   757.94    86.8202   934.041   1145.09   12388.8   187.477   
0.148997  677.842   99710.3   788.787   98.7569   973.487   1273.28   10988.4   110.267   
0.113942  2788.61   100007    795.952   78.5846   912.859   1411.9    9980.98   33.5099   
0.174936  35.471    83872.7   709.105   93.5741   881.987   1569.06   9544.7    100.575   
0.118214  15.2025   75173.7   777.702   76.3909   974.314   1223.32   9844.77   69.2164   
0.184535  272.263   89286.9   738.578   91.846    913.131   1208.02   10795.4   164.881   
0.18784   67.2865   92610.8   778.009   92.4103   902.032   1269.35   9820.56   105.444   
0.110281  444.749   78711.7   701.191   77.1472   875.763   1169.57   9912.04   56.2159   
0.151313  30.2724   81643.5   762.66    94.5024   931.333   1410.88   12434.7   106.327   
0.155315  50.3952   80251.2   782.22    84.0133   958.333   1253.92   12418.9   131.106   
0.102589  61.6537   78321.2   816.37    77.5587   953.049   1308.52   12909.1   44.3923   
0.198668  16.5298   81613.3   702.11    90.3989   857.336   1522.5    11897.9   149.286   
0.182741  171.688   83338.7   751.416   78.7021   925.93    1592.33   11335.6   129.001   
0.103397  48.3597   89754.9   744.154   87.749    899.783   1210.36   9941.52   42.8018   
0.145287  11.0092   91290.1   715.108   91.7239   911.979   1526.78   11296.5   96.2398   
0.11733   52.3496   85428.1   770.918   90.6948   935.4     1503.29   11222.3   52.9208   
0.128075  53.887    95776.7   810.362   94.4895   962.367   1157.75   11281.8   75.9424   
0.131971  103.706   80433.6   728.978   78.4316   857.238   1620.95   12742.7   54.8487   
0.128533  67.204    90320.4   801.488   82.864    934.489   1572.17   11446.8   50.0323   
0.192875  2.01086   96749.7   737.579   93.0939   886.11    1420.05   12245.9   149.093   
0.147779  22.7609   80738.3   756.703   88.1998   879.983   1593.08   12321.9   65.1048   
0.157629  735.371   85909.5   779.448   81.0337   969.312   1498.88   10428.1   102.189   
0.173912  7.19571   84813.6   741.021   81.3969   875.198   1356.23   11121.5   103.959   
0.119055  71.0875   83616.9   783.304   88.426    961.03    1651.58   11646.2   55.6045   
0.182389  132.369   85377     813.453   86.1467   919.344   1521.68   11856.2   85.3774   
0.159003  11.7842   88445.2   809.628   98.997    976.516   1194.66   11964     132.017   
0.135193  19.8566   90377     742.515   93.2163   927.476   1451.98   9649.58   70.3514   
0.143283  6214.65   95269.9   767.314   107.107   960.745   1292.92   12985.4   124.023   
0.178911  2.70074   88746.2   818.615   93.9896   954.531   1581.05   10527.9   90.7306   
0.135836  754.709   95788.2   715.798   103.333   906.38    1354.13   10260.5   83.2228   
0.160364  1374.97   81793.7   779.261   94.6155   927.504   1141.49   12197.1   126.311   
0.172582  118.258   100066    784.461   102.315   983.613   1600.63   12491.4   144.356   
0.13983   70.8296   81399.9   718.747   85.7488   832.977   1336.6    9637.89   50.3368   
0.139139  164.384   87465.1   718.148   91.5127   910.081   1202.71   12821.4   123.459   
0.183833  9.20821   83345.6   794.776   82.0178   949.164   1617.13   12587.9   126.795   
0.195397  467.305   74398.7   710.994   94.3302   818.301   1668.03   12182.5   92.9344   
0.15106   52.2073   85767.9   705.645   87.2841   829.359   1488.37   12483.6   73.9132   
0.108004  637.068   92666.4   701.62    79.5874   861.641   1389.58   12548.7   52.6543   
0.137432  25.3652   96422.9   739.751   95.8613   850.428   1199.79   12913.2   70.2923   
0.130991  77.4827   84988.1   773.729   83.8815   927.09    1294.46   11035.9   70.0902   
0.147957  247.447   90333.7   814.493   94.3614   1002.09   1254.36   10625.6   108.494   
0.128744  193.954   81993     780.118   78.4358   932.342   1569.83   11491.5   57.6978   
0.181407  35.9031   84230.3   740.196   94.6908   845.403   1254.97   11687.6   100.437   
0.120571  328.805   86578.4   755.795   80.6099   865.201   1217.06   12229.7   49.8505   
0.116196  854.802   99158.7   735.376   98.0699   898.523   1413.12   10403.5   50.7168   
0.108856  525.828   86359.6   758.689   90.6495   927.564   1392.73   11022.6   49.5377   
0.14678   92.98     91989.5   737.183   89.4523   903.041   1506.45   12939.6   95.7842   
0.164998  2540.68   94843.6   790.492   93.2903   907.941   1548.77   10040.9   64.5353   
0.115677  4.45369   84209.4   710.594   82.434    857.056   1288.28   11761.1   56.0576   
0.160899  139.295   86868.5   731.329   96.0468   913.703   1217.28   11238.1   135.792   
0.160746  39.6028   68609.8   777.241   85.2465   892.239   1303.45   11949.7   84.9324   
0.120657  18518.1   86950.4   787.509   84.5178   962.02    1179.26   10622.7   71.2348   
0.11873   191.581   92446.4   788.526   96.4552   932.411   1349.22   9889.64   46.5234   
0.136147  386.399   95063.5   710.535   96.9294   864.242   1504.38   11718.5   69.3114   
0.107014  266.149   83856     753.232   79.2938   895.144   1343.35   11080.1   41.9164   
0.153752  242.678   95158.3   766.088   95.9012   917.236   1657.54   11975.4   80.5707   
0.130429  94.2537   84821.5   804.931   95.2222   996.187   1571.56   11029.4   71.4403   
0.138911  679.103   103884    741.865   113.462   871.203   1424.81   12503.5   68.3716   
0.197744  39.4306   86481.8   751.577   100.193   905.745   1154      11342.7   184.277   
0.119967  16.9843   81618.3   767.967   95.8969   938.042   1555.65   11266     55.5394   
0.14743   67.9174   84176.4   811.485   85.5533   954.749   1143.17   11880.3   100.848   
0.169322  189.435   98506.8   767.773   101.439   933.463   1488.13   12673.9   126.033   
0.137309  45.3002   88624.2   806.036   90.8032   917.176   1488.23   11383.2   50.1206   
0.161883  128.151   78179.8   804.562   68.3183   993.506   1655.7    11030.5   102.756   
0.186817  83.9247   98175.1   718.973   121.908   872.222   1599.81   12810.6   133.613   
0.187238  32.6412   112035    801.496   106.778   917.07    1354.59   12323.9   114.921   
0.166069  465.904   87791.2   710.717   90.6954   896.44    1239.28   9897.16   127.281   
0.193027  4481.62   93173     720.972   93.6684   867.541   1589.08   9795.89   104.472   
0.161342  10085.2   83471.3   720.086   89.1153   853.748   1325.16   9953.9    81.1225   
0.17271   114.194   98620     795.934   90.6445   903.795   1536.12   10937.8   71.4264   
0.116914  19.6031   83543.5   738.305   90.7697   919.402   1241.36   10184     63.5973   
0.117575  42.537    90980     746.007   102.778   876.87    1231.93   10368.6   47.6744   
0.13696   137.948   96140     738.025   83.5683   924.412   1671.71   12234.5   79.9318   
0.183071  20383.3   87243.4   818.597   95.2501   974.571   1589      12566.7   127.81    
0.161601  416.405   77334.9   715.729   92.0389   834.109   1551.66   9521.78   59.1934   
0.181183  92.2242   93419.5   718.494   92.2437   842.572   1661.38   10641.8   81.3851   
0.119406  82.2054   89905.7   789.178   92.195    914.784   1362.74   10945.1   45.0045   
0.171379  402.773   89638.2   788.765   85.6823   943.986   1130.25   9784.23   122.572   
0.15793   22.7328   90389.7   702.645   93.0251   891.873   1484.07   9566.93   95.1739   
0.180813  171.546   107133    734.503   97.9861   901.86    1471.21   11182.6   129.526   
0.12458   2404.85   92000.2   733.334   101.301   860.733   1533.5    10664.5   42.9723   
0.10026   125.092   84269.6   770.714   91.7032   942.52    1502.98   10568.6   38.047    
0.189861  325.255   99955.1   731.361   95.8633   919.858   1478.55   11551.5   164.968   
0.10571   239.293   85375.4   813.625   87.9454   1001.6    1310.88   12081.3   60.5419   
0.180661  29.6133   78414.7   717.871   75.34     850.213   1332.32   12250.8   123.521   
0.135035  15.3619   102697    747.389   96.7134   927.796   1237.32   10236.2   85.1823   
0.102843  96.8444   81243.4   767.808   104.181   898.505   1562.17   12514.1   34.6917   
0.183482  867.535   94280     711.444   87.9055   826.874   1570.89   12078.8   92.7152   
0.151202  16.684    85917     711.362   95.5178   823.605   1285.82   11198.5   69.8681   
0.145761  99.6131   86287.4   760.738   86.9049   958.075   1500.63   11304.2   98.6292   
0.136756  8.60253   81552.1   700.725   94.7535   846.242   1501.22   12180.1   69.1389   
0.123742  1476.93   85572.4   781.636   73.4091   961.427   1456.92   12517.1   73.6845   
0.197714  8.83645   99989.5   764.175   105.067   933.61    1213.75   10607.2   180.726   
0.170811  167.48    84032.5   747.447   91.113    870.8     1674.6    11909.2   79.7824   
0.130315  2.96936   109480    731.513   107.064   847.297   1362.13   10720.4   48.5212   
0.161475  118.523   83955.8   792.541   96.679    954.872   1359.03   10339.9   100.489   
0.115611  254.207   73379.9   797.3     93.8953   931.793   1332.31   11515.8   48.5833   
0.121013  17.3266   77136.1   717.797   81.1377   909.387   1671.87   9796.32   51.5124   
0.132233  950.921   87775.8   744.658   92.6735   852.303   1290.2    11031.2   50.1976   
0.125553  44.6767   88532.7   754.192   89.1085   877.406   1184.29   10139.9   52.013    
0.130775  41.4312   86575.7   768.906   78.4602   944.346   1274.23   12567.6   92.3953   
0.140612  9.82659   107387    705.292   102.154   824.778   1318.3    10845.2   60.8508   
0.17619   384.156   90418.9   708.133   96.5177   892.338   1591.47   11527.4   128.964   
0.149391  133.755   82426.4   818.371   86.4326   964.419   1426.81   10106.2   72.0806   
0.145493  668.941   99774.1   763.701   96.9854   893.6     1437.22   10461.6   62.4612   
0.174124  780.627   90770     755.253   81.0913   891.001   1302.37   11085.3   108.601   
0.102077  52.9059   81150.1   805.113   83.1367   917.172   1591.43   10155     23.3486   
0.104513  17.3991   88909.1   740.376   96.7687   897.807   1573.83   9678.94   33.1648   
0.179382  1.80054   100988    715.104   99.922    847.111   1549.79   10308.5   88.5427   
0.141956  616.621   96067.2   706.366   96.9945   810.068   1669.89   9635.06   37.6906   
0.103369  26.6498   87121.2   729.496   90.6887   892.667   1455.68   12001.9   45.0388   
0.118723  311.62    92973.2   816.541   96.8709   959.799   1230.21   10812.8   55.4772   
0.120614  140.505   87781.4   749.013   90.2881   876.253   1597.85   10049.3   36.4433   
0.147937  40.877    88991     727.822   78.6119   927.045   1131.25   12672.4   152.108   
0.12436   14.7297   104026    745.324   94.0873   889.082   1661.26   12987.3   54.4373   
0.103617  383.399   97630.1   778.246   105.643   949.413   1463.34   11357.2   44.6633   
0.157563  117.597   93983.6   749.81    80.5416   948.76    1548.86   10821.7   107.646   
0.154416  55.9341   97133.8   750.678   78.4741   929.431   1613.56   12895.8   106.256   
0.189876  4472.07   74771.7   701.829   90.5598   821.424   1291.01   10821.6   111.667   
0.163562  570.231   86910.8   799.98    83.8186   933.121   1395.27   9828.3    78.1046   
0.147148  13.8493   108952    721.36    104.076   907.529   1571.81   11770     94.4949   
0.161807  40.3735   76935.6   740.734   89.8876   882.209   1287.77   10559.7   94.7937   
0.137138  3309.42   83979     784.021   75.5686   917.069   1248.31   10280.6   64.0764   
0.18935   333.376   93025.4   789.68    86.7199   984.337   1536.46   10421.6   147.173   
0.191451  1541.73   97513.3   815.916   84.2902   999.121   1339.36   9877.57   153.367   
0.136592  502.404   94364.4   788.193   75.9186   937.317   1545      12424.1   69.7223   
0.176251  25.434    97748.1   809.503   99.1669   958.78    1249.71   10422.7   120.717   
0.136985  82.1526   82043.8   713.891   81.4717   879.748   1249.1    11784.5   91.6079   
0.107076  92.5566   93685.2   767.748   92.971    909.207   1128.01   9523.58   42.8672   
0.194864  42.5793   93538.8   713.577   78.1132   895.917   1429.91   11798.8   177.564   
0.157305  198.595   97807.9   800.422   81.9411   954.715   1379.18   11313.6   97.529    
0.136214  628.901   114242    729.066   89.1251   881.464   1574.73   11750     65.8517   
0.117536  17.2728   68778     751.693   87.9623   876.769   1433.31   10809.4   40.8176   
0.176846  11.0548   88889.2   750.928   95.2669   892.417   1581.41   11716.9   102.483   
0.166697  45.7126   93080.4   809.129   89.1803   991.738   1465.35   11299.9   122.107   
0.18982   67.169    90935.8   777.366   83.2837   951.238   1223.04   12291.4   195.305   
0.148524  47.2023   92096.8   748.257   99.2316   850.179   1185.44   10778     63.848    
0.150227  289.903   89125.3   762.142   103.965   934.655   1306.54   12362.6   114.839   
0.132663  132.944   86080.2   764.284   99.6058   875.107   1428.11   12863.8   54.8913   
0.13634   1287.99   73673.4   752.695   77.6662   929.244   1527.75   12666.4   84.7093   
0.121352  1764.04   102122    800.006   84.7414   995.638   1603.9    9725.17   54.6022   
0.189917  51.1192   85243     802.8     85.2593   926.248   1454.02   10377     98.9945   
0.116654  4.69471   87119.1   805.194   86.1474   921.254   1610.73   12933.3   39.7467   
0.173542  185.148   93912     743.246   95.8811   878.38    1403.2    12886.2   116.247   
0.102521  20.3201   72057.6   770.77    73.5516   891.819   1487.23   10748.6   28.809    
0.169775  615.427   84051.8   793.212   75.1917   898.738   1288.5    12715.6   92.8592   
0.146644  919.748   84101.4   705.443   77.2405   904.656   1516.12   10543.6   92.8081   
0.141971  2691.54   99056.8   819.27    108.119   953.063   1486.17   11977.3   67.7751   
0.136821  34.2025   97046.1   790.777   93.4728   966.26    1209.6    12068.9   102.405   
0.116236  318.93    104059    731.622   104.236   853.47    1242.38   11830.1   49.0078   
0.115482  34.5755   76293.5   764.754   82.9928   937.72    1628.74   10372.1   46.014    
0.108532  5732.64   61164.6   801.213   75.3038   938.205   1379.15   11396.1   41.5967   
0.184763  32.7262   72516.4   718.424   61.5505   866.868   1336.76   12622.4   148.313   
0.128908  72.8328   88209.1   707.016   91.2183   826.656   1282.93   11066.2   53.6078   
0.184261  5.7932    74245.7   785.774   86.7382   893.105   1347.19   10758.7   90.9357   
0.131158  175.172   82769.2   782.462   89.2972   943.773   1377.84   10529.2   66.2677   
0.151428  0.863171  70200     720.955   77.4866   896.663   1623.58   10691.2   83.2091   
0.131427  2.04871   101782    743.896   101.099   930.498   1676.12   9544.81   57.5853   
0.105459  19.6108   85502.6   740.811   91.9334   928.212   1554.07   9847.6    41.4078   
0.171246  2.51908   85033.9   781.741   77.5366   908.181   1274.85   11174.6   101.651   
0.163345  157.402   93866.9   735.954   94.5551   922.412   1246.4    10579.6   131.581   
0.145347  77.5401   103345    811.321   85.5999   993.697   1279.76   12947.4   121.505   
0.195911  1215.42   96392.8   815.518   86.0296   945.801   1168.82   12420.2   163.544   
0.134049  1104.54   92490.1   804.74    98.2418   962.371   1263.78   9923.06   69.4203   
0.105395  188.317   68316     776.127   90.6173   890.761   1632.82   10930.9   26.6983   
0.116837  596.686   95015.6   803.116   82.7863   915.46    1668.57   11275.1   32.4024   
0.122662  4644.13   79817.8   706.452   84.1947   825.376   1295.96   9790.5    42.1668   
0.168653  238.013   93096.9   704.458   82.9433   872.797   1567.9    11041.5   105.012   
0.175467  162.138   76355     809.629   83.812    916.829   1464.79   12577.3   88.0824   
0.148476  2.14785   72999.7   710.555   86.1503   871.077   1678.15   12902.5   85.2518   
0.141544  8.74263   82480.3   731.114   75.118    865.132   1512.91   9988.12   55.4866   
0.164512  246.148   87544.6   712.641   84.5215   885.047   1210.09   9850.56   118.2     
0.181124  20.5554   94109.8   783.297   86.8487   921.568   1469.08   12391     119.297   
0.170525  4.67486   91782.4   754.004   71.3504   884.427   1284.88   11182     103.083   
0.117829  179.344   93613.5   799.935   89.7443   928.247   1131.7    10377.5   51.0542   
0.127247  8083.01   82280.3   709.716   86.2856   828.05    1279.15   11690.3   54.4949   
0.148534  248.995   80330.1   790.876   93.5251   906.231   1584.92   12180.6   61.0357   
0.163158  7.09256   89506.7   794.92    99.4729   931.592   1550.21   10621.4   78.0438   
0.125734  86.7139   92201.3   776.89    96.3914   976.002   1599.48   12254.5   75.4553   
0.132187  276.223   82849.8   703.683   80.9113   846.307   1513.31   9546.17   49.1323   
0.114917  16.6194   103699    793.07    91.1885   966.607   1585.71   12048.5   54.5549   
0.128844  42.1994   96618.5   742.971   96.2907   886.967   1369.95   9527.31   52.0462   
0.145647  69.5928   90148.2   779.192   90.445    931.456   1589.84   10552.8   67.0326   
0.152284  75.5625   78813.6   754.097   92.5307   866.319   1526.25   9682.02   51.61     
0.105131  508.108   92497.3   809.394   80.8511   968.767   1180.94   12880.9   59.9796   
0.149549  245.486   82524     784.333   95.9342   889.031   1243.09   11304.5   66.3751   
0.189101  141.386   67891.9   732.233   82.6598   922.272   1279.4    9669.09   159.618   
0.115706  13.8891   93259.1   771.962   82.6261   905.087   1426.14   11582.9   45.3327   
0.119764  1448.93   90309.7   781.335   87.3392   929.613   1306.33   11978.1   60.8342   
0.164108  79.8158   79747.6   747.34    85.4245   849.516   1475.87   9644.68   56.1357   
0.184908  126.884   86172.5   770.208   83.211    883.801   1499.21   10118     81.6063   
0.140844  160.966   74392.3   746.259   82.2608   907.789   1407.21   12270.3   87.1294   
0.130881  1319.79   95850.6   781.261   85.5856   896.652   1180.95   12153.3   63.3034   
0.157111  51.5574   77042.5   737.9     77.5814   915.017   1244.41   10319.4   113.034   
0.140595  242.8     86642.7   788.648   88.9576   934.894   1474.81   12465     76.225    
0.1038    483.732   96605.3   741.264   90.9137   895.777   1411.87   12400.8   45.7358   
0.124236  172.212   91830.7   787.579   88.1238   964.891   1648.11   11057.8   57.4409   
0.118984  18.6418   79935.6   795.465   79.2212   902.69    1152.15   11423.4   47.0722   
0.140849  136.816   89004.2   765.432   89.151    901.533   1320.71   10335.5   65.9855   
0.147216  270.087   85369.2   803.237   75.6999   975.107   1550.69   10521.8   78.8253   
0.184256  1399.66   82002.9   802.96    84.3518   964.08    1428.9    11884.4   140.82    
0.131717  40.9454   82749.8   781.568   80.9183   898.567   1490.34   12203.2   51.9534   
0.139856  32.8423   89579.7   791.293   85.5193   935.246   1379.17   12715.7   81.0889   
0.159408  696.388   85136.1   817.797   91.3365   999.589   1247.56   12449.8   143.159   
0.155446  207.057   90385.6   775.878   82.9817   894.449   1665.26   11596     62.2238   
0.162445  113.371   73013.9   727.617   88.9859   846.224   1290.73   11838.6   89.3887   
0.186818  224.664   80925.3   709.647   87.537    888.436   1149.73   11842.3   199.014   
0.134281  4315.25   78588.3   789.125   90.1161   971.216   1657.96   11045.6   68.2474   
0.167388  218.121   92300.3   777.572   104.354   923.932   1214.84   12108.4   127.186   
0.141952  6.44866   81301.3   704.295   96.7069   873.117   1604.02   10740.7   71.3723   
0.165489  19.2511   89885.4   773.908   68.389    947.184   1159.26   11307.3   144.074   
0.19532   21.8287   82083.3   802.059   97.8948   985.149   1596.86   10091.6   137.874   
0.112921  4.25274   93343.9   766.138   84.9839   875.374   1218.36   12613.5   45.1748   
0.116755  3.04276   94979.5   789.249   98.4243   934.968   1218.25   10182.9   52.0629   
0.10775   46.1307   100166    712.319   86.9339   895.227   1608.16   9831.44   40.6844   
0.118881  5.23522   78274.4   708.759   66.6252   885.688   1668.26   9682.73   45.4879   
0.125657  169.303   84815     718.127   101.922   860.742   1491.62   12122     57.2315   
0.168441  72.2159   79108.8   801.539   85.2878   961.849   1556.59   12895.1   117.392   
0.169392  22.2778   97321.8   773.915   85.9249   957.891   1280.68   11855.2   152.37    
0.121994  230.39    98869.6   742.471   97.1792   929.086   1539.02   9550.48   53.9509   
0.173992  22.8275   83114.7   723.372   89.6313   835.665   1628.65   11511.2   75.0463   
0.145972  1454.42   88386.7   785.519   94.2215   935.916   1155.77   12564.6   108.221   
0.136295  1.49741   114837    730.127   102.691   865.294   1259.97   10891.9   68.063    
0.147232  64.0144   83499.2   747.882   94.9988   872.7     1621.19   10439.8   54.4951   
0.100277  23.543    91680.4   713.717   79.5286   908.099   1440.72   11926.6   50.6878   
0.126506  230.32    106268    725.286   97.2464   836.292   1253.6    12916.9   57.1424   
0.152403  9.02027   82226.3   760.894   83.6464   881.717   1542.67   11325.8   64.4589   
0.155195  2157.3    104280    705.952   97.4872   839.376   1495.13   11811     79.0165   
0.180109  63.3227   100364    762.795   74.9236   892.796   1506.67   11994.6   104.417   
0.153299  198.718   117505    772.294   100.937   938.101   1524.3    11376.2   90.7944   
0.185988  116.895   82417.8   769.762   94.5394   929.762   1139.74   12749.8   191.972   
0.167841  1746.05   91047.1   780.039   97.2769   885.132   1219.09   12452.2   93.7175   
0.153264  2.08904   84576     817.319   78.232    953.162   1319.48   10047     76.104    
0.164709  5859.22   86736.7   780.319   77.2984   968.975   1240.19   12865.5   163.674   
0.143429  968.086   88657.2   735.365   84.4861   864.374   1235.45   10542.1   70.499    
0.14233   2580.94   56937.4   741.559   84.5052   879.162   1375.28   12059     76.0028   
0.197243  460.933   92671.3   797.131   92.5496   976.346   1540.55   11580.7   162.664   
0.105358  199.596   102804    787.319   84.3175   932.235   1468.23   10166.8   34.8736   
0.129123  0.895425  97392.9   770.787   101.67    969.378   1546.44   10598     71.2088   
0.14514   69.8866   89036.2   802.558   86.8439   945.453   1321.85   11372.4   80.8384   
0.130855  150.324   76960.8   726.75    94.2271   924.957   1278.72   9563.22   79.3594   
0.154666  190.133   84947.9   764.511   89.9708   876.485   1124.49   12699.1   94.0277   
0.16187   303.331   71972.2   720.764   70.9691   919.604   1648.65   10732.7   105.596   
0.154566  122.168   94756     774.472   94.1061   918.283   1539.95   11752.2   81.8426   
0.143815  23.5704   76177     721.118   68.4368   823.517   1166.5    11939.7   67.5689   
0.154188  320.272   81121.4   704.878   78.9034   898.146   1143.25   9992.88   124.914   
0.163085  16317.9   79648.2   743.105   75.5417   846.677   1511.48   10830.7   61.1236   
0.198544  94.0553   95007.8   722.687   95.4731   911.656   1175.6    11260.2   221.451   
0.130802  1.54365   91465.6   789.176   83.8447   889.483   1265.49   10685.8   45.43     
0.189385  332.661   81450.2   804.906   86.6539   931.143   1442.84   10814.5   105.392   
0.153779  15.5279   83558.2   783.436   91.522    949.001   1122.85   11370.2   123.806   
0.154126  199.289   108070    777.204   79.8408   945.23    1598.02   10063.2   78.4385   
0.112273  62.7679   96071.6   807.597   91.4921   951.715   1388.4    11675.6   47.8185   
0.130167  1394.32   78907.1   739.177   80.2653   844.852   1599.37   12731.4   44.43     
0.113392  3.79348   91940.6   789.881   75.7826   890.475   1368.11   11928.6   35.337    
0.167404  88.5682   85818     704.484   84.2294   814.278   1237.03   9784.22   75.8289   
0.163466  2168.49   95539.9   766.978   95.7471   867.187   1440.46   10116.5   58.5353   
0.140881  1182.95   83750.3   739.095   89.5146   865.4     1129.88   10988.1   75.8491   
0.143568  271.528   83455.6   713.094   95.4081   834.933   1193.32   9972.99   65.4894   
0.120857  46.4442   79733.7   725.686   79.4367   835.044   1261.62   9828.23   38.9261   
0.168168  78.112    87313.3   743.451   73.8562   873.137   1186.38   11839.6   113.65    
0.102623  396.504   73502.4   815.296   75.3394   1010.94   1610.74   9707.87   38.8776   
0.145011  423.776   69902     790.794   79.5563   895.539   1671.84   11210.6   46.0743   
0.172525  1514.73   84688.6   818.632   70.6418   1015.52   1301.6    12990.8   180.31    
0.146434  288.975   80869.5   787.692   83.7111   907.945   1599.1    9614.16   48.4204   
0.125268  58.0285   79570.8   810.357   89.5205   946.545   1508.67   9957.88   44.1568   
0.191522  23.4488   91285.4   816.853   86.7264   928.15    1579.99   9785.87   78.9376   
0.129867  2.53001   96432.4   728.776   98.9536   863.475   1446.85   10478.2   51.5912   
0.125459  3392.35   97989.7   764.884   93.189    897.275   1426.65   9845.33   44.9106   
0.195159  548.078   74827.8   813.721   93.465    1007.63   1429.26   10584     169.778   
0.175235  574.814   109788    730.45    101.556   837.287   1177.71   10469.7   90.6372   
0.111389  11.1199   70483.5   745.86    86.3951   922.153   1545.53   9688.32   42.9877   
0.132423  18.4208   101211    772.905   92.3704   930.307   1144.67   10002.4   75.4631   
0.111832  20.6369   66077.6   744.071   67.5263   926.948   1394.48   10184.9   52.2939   
0.174859  20.6856   89054.9   763.81    90.8386   867.37    1314.38   12558.9   94.3248   
0.106126  1.38943   84539.4   743.901   88.3349   869.336   1229.35   11996.4   43.2404   
0.161456  3988.57   105001    745.384   75.5762   911.84    1457.31   12181.3   112.308   
0.152302  797.38    93960.8   704.201   95.8205   844.763   1217.39   10182.1   84.935    
0.139373  906.012   86175.1   702.834   84.2473   810.023   1495.64   11873.8   51.5163   
0.140925  144.243   99091.5   781.561   80.2122   969.896   1181.83   12864.3   126.722   
0.128976  931.303   90222.1   765.166   95.8946   914.298   1235.62   12756.2   79.8232   
0.100394  26.1147   82636.8   726.15    83.805    873.99    1522.01   10625.1   32.6029   
0.111141  1083.4    103220    814.992   99.4375   993.02    1637.01   10206     42.9188   
0.116252  24.2008   97721.7   785.905   92.3279   900.664   1295.71   11730.6   43.9558   
